1618332604.2600,0.234375,-0.953125,-0.796875
1618332604.2800,-0.359375,0.671875,-0.515625
1618332604.3000,-0.406250,0.843750,-0.484375
1618332604.3200,-0.375000,0.781250,-0.468750
1618332604.3400,-0.359375,0.703125,-0.500000
1618332604.3600,-0.359375,0.734375,-0.515625
1618332604.3800,-0.390625,0.671875,-0.578125
1618332604.4000,-0.468750,0.734375,-0.515625
1618332604.4200,-0.453125,0.750000,-0.468750
1618332604.4400,-0.453125,0.734375,-0.468750
1618332604.4600,-0.500000,0.734375,-0.484375
1618332604.4800,-0.515625,0.765625,-0.500000
1618332604.5000,-0.421875,0.781250,-0.531250
1618332604.5200,-0.406250,0.703125,-0.562500
1618332604.5400,-0.421875,0.656250,-0.578125
1618332604.5600,-0.484375,0.734375,-0.515625
1618332604.5800,-0.531250,0.687500,-0.468750
1618332604.6000,-0.531250,0.765625,-0.437500
1618332604.6200,-0.531250,0.796875,-0.421875
1618332604.6400,-0.484375,0.718750,-0.421875
1618332604.6600,-0.453125,0.703125,-0.421875
1618332604.6800,-0.531250,0.656250,-0.437500
1618332604.7000,-0.500000,0.671875,-0.390625
1618332604.7200,-0.546875,0.671875,-0.406250
1618332604.7400,-0.578125,0.625000,-0.406250
1618332604.7600,-0.593750,0.703125,-0.453125
1618332604.7800,-0.531250,0.640625,-0.421875
1618332604.8000,-0.531250,0.625000,-0.453125
1618332604.8200,-0.640625,0.640625,-0.484375
1618332604.8400,-0.703125,0.625000,-0.468750
1618332604.8600,-0.687500,0.656250,-0.484375
1618332604.8800,-0.640625,0.671875,-0.500000
1618332604.9000,-0.609375,0.687500,-0.515625
1618332604.9200,-0.593750,0.671875,-0.515625
1618332604.9400,-0.609375,0.625000,-0.500000
1618332604.9600,-0.718750,0.656250,-0.531250
1618332604.9800,-0.750000,0.609375,-0.500000
1618332605.0000,-0.640625,0.640625,-0.515625
1618332605.0200,-0.453125,0.718750,-0.406250
1618332605.0400,-0.578125,0.625000,-0.453125
1618332605.0600,-0.671875,0.609375,-0.484375
1618332605.0800,-0.718750,0.562500,-0.515625
1618332605.1000,-0.703125,0.546875,-0.500000
1618332605.1200,-0.671875,0.578125,-0.468750
1618332605.1400,-0.578125,0.625000,-0.468750
1618332605.1600,-0.578125,0.609375,-0.453125
1618332605.1800,-0.687500,0.609375,-0.531250
1618332605.2000,-0.687500,0.546875,-0.515625
1618332605.2200,-0.671875,0.593750,-0.500000
1618332605.2400,-0.750000,0.625000,-0.515625
1618332605.2600,-0.781250,0.640625,-0.531250
1618332605.2800,-0.765625,0.640625,-0.500000
1618332605.3000,-0.734375,0.609375,-0.437500
1618332605.3200,-0.546875,0.703125,-0.312500
1618332605.3400,-0.671875,0.656250,-0.406250
1618332605.3600,-0.703125,0.625000,-0.390625
1618332605.3800,-0.687500,0.609375,-0.390625
1618332605.4000,-0.765625,0.640625,-0.453125
1618332605.4200,-0.718750,0.578125,-0.343750
1618332605.4400,-0.734375,0.578125,-0.296875
1618332605.4600,-0.656250,0.593750,-0.250000
1618332605.4800,-0.531250,0.718750,-0.250000
1618332605.5000,-0.687500,0.609375,-0.171875
1618332605.5200,-1.125000,0.609375,-0.218750
1618332605.5400,-0.921875,0.843750,-0.281250
1618332605.5600,-0.843750,0.593750,-0.218750
1618332605.5800,-0.734375,0.500000,-0.093750
1618332605.6000,-0.859375,0.406250,0.062500
1618332605.6200,-0.656250,0.703125,-0.140625
1618332605.6400,-0.593750,0.703125,0.031250
1618332605.6600,-0.843750,0.656250,0.093750
1618332605.6800,-0.828125,0.625000,0.156250
1618332605.7000,-0.734375,0.656250,0.109375
1618332605.7200,-0.656250,0.671875,0.015625
1618332605.7400,-0.656250,0.625000,0.125000
1618332605.7600,-0.656250,0.609375,0.234375
1618332605.7800,-0.734375,0.562500,0.328125
1618332605.8000,-0.671875,0.671875,0.328125
1618332605.8200,-0.515625,0.718750,0.609375
1618332605.8400,-0.140625,0.578125,0.656250
1618332605.8600,-0.500000,0.828125,0.578125
1618332605.8800,-0.406250,0.593750,0.546875
1618332605.9000,-0.046875,0.609375,0.421875
1618332605.9200,-0.500000,0.312500,0.406250
1618332605.9400,-0.875000,0.609375,0.468750
1618332605.9600,-0.656250,0.609375,0.734375
1618332605.9800,-0.859375,0.593750,0.906250
1618332606.0000,-0.375000,0.671875,0.546875
1618332606.0200,-0.265625,0.734375,0.515625
