1618310909.5600,-0.890625,-0.640625,0.656250
1618310909.5800,-0.656250,-0.093750,-0.546875
1618310909.6000,-0.500000,0.093750,-0.484375
1618310909.6200,-0.859375,0.265625,-0.593750
1618310909.6400,-1.171875,0.468750,-0.859375
1618310909.6600,-0.984375,0.140625,-0.781250
1618310909.6800,-0.843750,-0.046875,-0.734375
1618310909.7000,-0.812500,0.109375,-0.562500
1618310909.7200,-0.859375,0.375000,-0.546875
1618310909.7400,-0.859375,0.343750,-0.671875
1618310909.7600,-0.828125,0.312500,-0.859375
1618310909.7800,-0.593750,0.031250,-0.765625
1618310909.8000,-0.656250,0.250000,-0.625000
1618310909.8200,-0.562500,0.250000,-0.453125
1618310909.8400,-0.562500,0.046875,-0.421875
1618310909.8600,-0.703125,0.031250,-0.890625
1618310909.8800,-0.937500,-0.093750,-1.218750
1618310909.9000,-1.015625,0.062500,-0.859375
1618310909.9200,-0.796875,0.234375,-0.890625
1618310909.9400,-0.437500,0.109375,-0.906250
1618310909.9600,-0.421875,0.062500,-0.843750
1618310909.9800,-0.421875,0.109375,-0.937500
1618310910.0000,-0.703125,0.062500,-0.890625
1618310910.0200,-0.796875,0.078125,-0.921875
1618310910.0400,-0.921875,0.109375,-0.953125
1618310910.0600,-0.609375,0.031250,-0.546875
1618310910.0800,-0.515625,0.031250,-0.453125
1618310910.1000,-0.593750,-0.093750,-0.796875
1618310910.1200,-0.671875,-0.187500,-0.984375
1618310910.1400,-0.796875,-0.140625,-1.234375
1618310910.1600,-0.640625,0.234375,-0.781250
1618310910.1800,-0.562500,0.265625,-0.718750
1618310910.2000,-0.828125,0.171875,-1.046875
1618310910.2200,-0.703125,0.109375,-1.031250
1618310910.2400,-0.640625,0.234375,-1.015625
1618310910.2600,-0.390625,0.109375,-1.296875
1618310910.2800,-0.671875,0.296875,-0.234375
1618310910.3000,-0.562500,0.171875,-0.890625
1618310910.3200,-0.609375,-0.046875,-1.046875
1618310910.3400,-0.625000,0.265625,-0.953125
1618310910.3600,-0.531250,0.484375,-0.812500
1618310910.3800,-0.531250,0.390625,-0.843750
1618310910.4000,-0.546875,0.046875,-0.906250
1618310910.4200,-0.609375,0.203125,-0.718750
1618310910.4400,-0.562500,0.250000,-0.625000
1618310910.4600,-0.703125,0.203125,-0.718750
1618310910.4800,-0.703125,0.171875,-0.703125
1618310910.5000,-0.812500,0.078125,-0.703125
1618310910.5200,-0.609375,0.125000,-0.703125
1618310910.5400,-0.687500,0.359375,-0.828125
1618310910.5600,-0.937500,0.390625,-0.859375
1618310910.5800,-0.765625,0.312500,-0.718750
1618310910.6000,-0.750000,0.390625,-0.734375
1618310910.6200,-0.718750,0.515625,-0.703125
1618310910.6400,-0.859375,0.500000,-0.734375
1618310910.6600,-0.812500,0.515625,-0.671875
1618310910.6800,-0.750000,0.203125,-0.687500
1618310910.7000,-0.734375,0.390625,-0.640625
1618310910.7200,-0.750000,0.234375,-0.781250
1618310910.7400,-0.765625,0.218750,-0.843750
1618310910.7600,-0.625000,0.437500,-0.531250
1618310910.7800,-0.640625,0.390625,-0.625000
1618310910.8000,-0.515625,0.515625,-0.640625
1618310910.8200,-0.437500,0.453125,-0.593750
1618310910.8400,-0.625000,0.453125,-0.671875
1618310910.8600,-0.609375,0.453125,-0.718750
1618310910.8800,-0.718750,0.453125,-0.781250
1618310910.9000,-0.609375,0.421875,-0.687500
1618310910.9200,-0.546875,0.437500,-0.781250
1618310910.9400,-0.703125,0.468750,-0.765625
1618310910.9600,-0.687500,0.421875,-0.750000
1618310910.9800,-0.734375,0.453125,-0.781250
1618310911.0000,-0.687500,0.421875,-0.687500
1618310911.0200,-0.578125,0.265625,-0.578125
1618310911.0400,-0.718750,0.406250,-0.656250
1618310911.0600,-0.515625,0.421875,-0.781250
1618310911.0800,-0.500000,0.468750,-0.812500
1618310911.1000,-0.515625,0.312500,-0.640625
1618310911.1200,-0.640625,0.531250,-0.671875
1618310911.1400,-0.406250,0.343750,-0.750000
1618310911.1600,-0.562500,0.500000,-0.703125
1618310911.1800,-0.453125,0.453125,-0.640625
1618310911.2000,-0.625000,0.546875,-0.421875
1618310911.2200,-0.859375,0.843750,-0.515625
1618310911.2400,-0.578125,0.312500,-0.812500
1618310911.2600,-0.578125,0.421875,-0.906250
1618310911.2800,-0.718750,0.593750,-0.593750
1618310911.3000,-0.578125,0.359375,-0.765625
1618310911.3200,-0.468750,0.218750,-0.625000
1618310911.3400,-0.640625,0.593750,-0.875000
1618310911.3600,-0.562500,0.406250,-0.765625
1618310911.3800,-0.656250,0.531250,-1.015625
1618310911.4000,-0.593750,0.500000,-0.718750
1618310911.4200,-0.671875,0.453125,-0.703125
