1617796207.8000,-0.265625,0.000000,-1.062500
1617796207.8200,-0.140625,-1.031250,-0.015625
1617796207.8400,-0.187500,-1.109375,-0.031250
1617796207.8600,-0.187500,-1.093750,-0.046875
1617796207.8800,-0.125000,-1.062500,-0.109375
1617796207.9000,-0.015625,-1.078125,-0.078125
1617796207.9200,0.015625,-1.109375,0.062500
1617796207.9400,0.015625,-1.078125,0.062500
1617796207.9600,-0.203125,-1.140625,0.140625
1617796207.9800,-0.312500,-1.093750,0.062500
1617796208.0000,-0.359375,-1.046875,-0.031250
1617796208.0200,-0.234375,-1.046875,-0.140625
1617796208.0400,-0.234375,-1.093750,-0.062500
1617796208.0600,-0.218750,-1.046875,-0.093750
1617796208.0800,-0.218750,-1.031250,-0.093750
1617796208.1000,-0.218750,-1.031250,-0.046875
1617796208.1200,-0.203125,-1.046875,-0.031250
1617796208.1400,-0.203125,-1.046875,-0.031250
1617796208.1600,-0.187500,-1.062500,-0.046875
1617796208.1800,-0.156250,-1.062500,-0.062500
1617796208.2000,-0.125000,-1.078125,-0.078125
1617796208.2200,-0.125000,-1.078125,-0.062500
1617796208.2400,-0.171875,-1.078125,-0.031250
1617796208.2600,-0.187500,-1.062500,-0.015625
1617796208.2800,-0.140625,-1.046875,-0.015625
1617796208.3000,-0.140625,-1.031250,-0.031250
1617796208.3200,-0.125000,-1.015625,-0.031250
1617796208.3400,-0.140625,-1.031250,0.015625
1617796208.3600,-0.171875,-1.046875,-0.031250
1617796208.3800,-0.109375,-1.093750,-0.062500
1617796208.4000,-0.109375,-1.062500,-0.140625
1617796208.4200,-0.171875,-1.031250,-0.203125
1617796208.4400,-0.218750,-1.031250,-0.203125
1617796208.4600,-0.281250,-1.078125,-0.078125
1617796208.4800,-0.234375,-1.093750,-0.093750
1617796208.5000,-0.296875,-1.125000,-0.093750
1617796208.5200,-0.234375,-1.156250,-0.156250
1617796208.5400,-0.125000,-1.125000,-0.156250
1617796208.5600,-0.156250,-1.093750,-0.046875
1617796208.5800,-0.109375,-1.062500,0.062500
1617796208.6000,-0.062500,-1.046875,0.140625
1617796208.6200,-0.015625,-1.031250,0.046875
1617796208.6400,0.015625,-1.046875,-0.046875
1617796208.6600,-0.046875,-1.078125,-0.187500
1617796208.6800,-0.046875,-1.093750,-0.218750
1617796208.7000,-0.156250,-1.062500,-0.218750
1617796208.7200,-0.359375,-1.046875,-0.203125
1617796208.7400,-0.375000,-1.015625,-0.109375
1617796208.7600,-0.078125,-1.000000,-0.109375
1617796208.7800,-0.187500,-1.015625,-0.062500
1617796208.8000,-0.171875,-1.046875,-0.015625
1617796208.8200,-0.234375,-1.062500,-0.062500
1617796208.8400,-0.250000,-1.062500,-0.140625
1617796208.8600,-0.250000,-1.078125,-0.171875
1617796208.8800,-0.234375,-1.078125,-0.203125
1617796208.9000,-0.218750,-1.062500,-0.203125
1617796208.9200,-0.171875,-1.046875,-0.187500
1617796208.9400,-0.078125,-1.078125,-0.078125
1617796208.9600,-0.109375,-1.062500,-0.062500
1617796208.9800,-0.156250,-1.078125,-0.109375
1617796209.0000,-0.265625,-1.062500,-0.156250
1617796209.0200,-0.359375,-1.078125,-0.250000
1617796209.0400,-0.453125,-1.125000,0.031250
1617796209.0600,0.718750,-1.046875,0.078125
1617796209.0800,-0.062500,-0.937500,-0.250000
1617796209.1000,-0.328125,-1.031250,-0.078125
1617796209.1200,-0.406250,-1.093750,-0.109375
1617796209.1400,-0.531250,-1.125000,-0.218750
1617796209.1600,-0.156250,-1.062500,-0.312500
1617796209.1800,0.156250,-0.890625,-0.500000
1617796209.2000,0.046875,-0.734375,-0.640625
